name,地點,lat,lng,type
7-11-直福店,台北市萬華區昆明街285號之3之4,25.08232,121.5581,C
7-11-福瀛店,台北市士林區中正路639號1樓,25.12073,121.5054,C
7-11-京東店,台北市北投區中央南路一段114號,25.05132,121.5588,C
7-11-安松店,台北市松山區新東街41-7號,25.04289,121.5425,C
7-11-一零一店,台北市中山區合江街117號,25.03396,121.5645,C
7-11-豐基店,台北市大安區永康街43號,25.09482,121.5186,C
7-11-鑫港店,台北市松山區延壽街323號,25.08839,121.5206,C
7-11-東門店,台北市文山區樟新里木新路三段276號,25.033,121.5303,C
7-11-港運店,台北市內湖區星雲街17號,25.04886,121.582,C
7-11-台科三店,台北市內湖區紫陽里陽光街159號,25.01207,121.5409,C
7-11-東華店,台北市士林區德行西路52號1樓,25.11647,121.5179,C
7-11-民北店,台北市北投區石牌路二段179號1樓,25.05851,121.5474,C
7-11-天鑫店,台北市士林區中山北路6段18號20號1樓,25.11982,121.5269,C
7-11-福氣店,台北市大同區重慶北路3段309號,25.08857,121.5038,C
7-11-開源店,台北市文山區忠順街二段10號1樓,25.04727,121.5776,C
7-11-松鑽店,台北市松山區敦化北路199巷2弄9號1樓,25.04986,121.5767,C
7-11-鑫櫃店,台北市萬華區漢中街51號,25.05655,121.5333,C
7-11-鑫衡陽店,台北市文山區木柵路一段168號170號,25.04221,121.5138,C
7-11-開博店,台北市大安區忠孝東路3段248巷9號,25.0459,121.5123,C
7-11-洲子店,台北市中山區中原街121號,25.07926,121.569,C
7-11-長通店,台北市中正區金山南路1段108號,25.04856,121.5351,C
7-11-興隆店,台北市北投區知行路282號,25.0012,121.5503,C
7-11-復昌店,台北市中山區農安街28-2號,25.03227,121.5573,C
7-11-福讚店,台北市北投區石牌路2段301號,25.09529,121.5262,C
7-11-文學店,台北市中正區和平西路一段26號,25.13731,121.5416,C
7-11-林森北店,台北市萬華區環河南路二段207號,25.0585,121.5254,C
7-11-朱崙店,台北市北投區中央北路4段513號,25.04986,121.5436,C
7-11-天北店,台北市信義區福德街249號,25.11869,121.5275,C
7-11-站前店店,台北市文山區指南路3段8號10號,25.04613,121.5153,C
7-11-復安店,台北市文山區木柵路2段157號,25.05701,121.5461,C
7-11-政大店,台北市大安區和平東路三段230號,24.98781,121.5755,C
7-11-樂和店,台北市內湖區成功路二段252號,25.0274,121.5516,C
7-11-北府店,台北市中山區民權西路66號,25.02838,121.5682,C
7-11-芙蓉店,台北市萬華區華江里20鄰環河南路2段200號,25.03754,121.5385,C
7-11-榮星店,台北市大安區大安路2段102號,25.06491,121.5409,C
7-11-溫東店,台北市內湖區內湖路2段366號,25.02599,121.5338,C
7-11-鵬馳店,台北市中山區龍江路281-1號,25.05323,121.5898,C
7-11-欣隆昌店,台北市大安區師大路87號,25.02801,121.5567,C
7-11-上弘店,台北市中山區中山北路2段40-1號,25.05654,121.5485,C
7-11-中航店,台北市北投區崇仁路一段76號,25.04256,121.5226,C
7-11-天津店,台北市中山區林森北路262號,25.05173,121.5236,C
7-11-和金店,台北市中山區民生東路2段113號,25.02694,121.5257,C
7-11-西武店,台北市中山區長春路11號,25.08451,121.567,C
7-11-林安店,台北市中山區新生北路3段35號,25.065,121.5255,C
7-11-秀山店,台北市信義區新仁里東興路57號,25.14525,121.4952,C
7-11-瑞和店,台北市南港區忠孝東路六段276號,25.07619,121.5732,C
7-11-錦捷店,台北市士林區光華路26巷7-1號,25.06043,121.5324,C
7-11-國圖店,台北市中山區林森北路500號,25.03724,121.5169,C
7-11-京復店,台北市中正區忠孝東路1段138號,25.04961,121.5596,C
7-11-鑫樂昇店,台北市中山區錦州街21-2號,25.04509,121.5047,C
7-11-鐏賢店,台北市北投區石牌路一段126號,25.11769,121.5068,C
7-11-統威店,台北市中正區汀州路三段249號,25.05018,121.5655,C
7-11-福鑫店,台北市文山區木新路2段255號,25.09474,121.5225,C
7-11-新萬隆店,台北市大安區建國南路一段28號30號,25.00001,121.5394,C
7-11-新寶清店,台北市內湖區康寧路三段99巷14號,25.05109,121.5687,C
7-11-興復店,台北市松山區慈祐里八德路4段767號769號,25.0559,121.5431,C
7-11-永明店,台北市大安區忠孝東路4段101巷7號,25.07817,121.5488,C
7-11-欣福店,台北市文山區指南路二段149號,25.06775,121.5876,C
7-11-鑫泰店,台北市中山區建國北路一段136號,25.02222,121.5312,C
7-11-福榮店,台北市內湖區行善路35號1F,25.09552,121.5261,C
7-11-婦聯店,台北市文山區萬安街23號25號,25.05384,121.5611,C
7-11-權金店,台北市中山區八德路二段282號,25.07336,121.6044,C
7-11-延壽店,台北市萬華區桂林路160號,25.05622,121.5564,C
7-11-東光店,台北市士林區雨農路25號,25.05181,121.5579,C
7-11-三玉店,台北市大同區寧夏路71號,25.11796,121.5358,C
7-11-鑫吉店,台北市大安區辛亥路2段57號,25.04471,121.5773,C
7-11-龍淵店,台北市大安區建國南路二段151巷6之8號,25.02354,121.5429,C
7-11-景高店,台北市中正區忠孝東路二段130-2號130-3號,24.99788,121.5445,C
7-11-松智店,台北市士林區福國路94號,25.02911,121.5648,C
7-11-中廣店,台北市松山區民生東路5段65號,25.03859,121.5343,C
7-11-庫德店,台北市南港區研究院路一段99號1樓之14,25.04777,121.5461,C
7-11-德致店,台北市南港區忠孝東路6段448號,25.10897,121.5187,C
7-11-宏旭店,台北市大同區酒泉街58號60號,25.03481,121.4988,C
7-11-民復店,台北市中正區公園路13號,25.0581,121.5551,C
7-11-金碧店,台北市內湖區成功路4段30巷27號29號31號,25.08814,121.5872,C
7-11-文一店,台北市內湖區成功路5段420巷30號,24.98044,121.5564,C
7-11-軍總店,台北市大安區安和路二段74巷1號,25.01635,121.5306,C
7-11-天福店,台北市士林區德行西路96號,25.11635,121.5315,C
7-11-明湖店,台北市南港區重陽路164號,25.06891,121.6141,C
7-11-富港店,台北市內湖區洲子街46號,25.08206,121.578,C
7-11-鑫站店,台北市松山區復興南路1段43號,25.05007,121.5201,C
7-11-京站店,台北市內湖區瑞光路583巷27號1樓,25.04984,121.5176,C
7-11-恆安店,台北市文山區景文里景文街96號98號,25.0332,121.5292,C
7-11-西寧南店,台北市松山區復興北路35號,25.04405,121.5064,C
7-11-聯合店,台北市信義區松仁路213號,25.04189,121.5637,C
7-11-大敦店,台北市中山區長春路135號135之1號,25.03112,121.5496,C
7-11-寶德店,台北市北投區福興里承德路七段76號,25.04922,121.567,C
7-11-康喜店,台北市南港區研究院路三段234號,25.00033,121.5556,C
7-11-洲美店,台北市內湖區內湖路一段91巷2號,25.09326,121.4981,C
7-11-大華店,台北市松山區敦化南路1段5號,25.01997,121.4978,C
7-11-松民店,台北市大安區師大路59巷13號,25.0524,121.564,C
7-11-行天店,台北市松山區八德路2段439號,25.06455,121.5348,C
7-11-復春店,台北市中山區松江路65號,25.05424,121.5444,C
7-11-警廣店,台北市大安區安和路一段86號,25.03557,121.508,C
7-11-博源店,台北市大安區信義路三段33號,25.01427,121.5305,C
7-11-華慶店,台北市內湖區行愛路128號,25.04148,121.5084,C
7-11-塔城店,台北市中正區羅斯福路二段68號,25.05216,121.5107,C
7-11-鑫錦州店,台北市萬華區西寧南路16號,25.06038,121.5349,C
7-11-佳樂店,台北市大同區鄭州路3-2號,25.0544,121.6076,C
7-11-新大直店,台北市中山區吉林路365號367號,25.08284,121.5464,C
7-11-中錦店,台北市士林區格致路57號,25.0599,121.5227,C
7-11-昌隆店,台北市北投區石牌路2段80號82號,25.02802,121.5567,C
7-11-新饒河店,台北市松山區南京東路4段131號,25.05025,121.5766,C
7-11-必成店,台北市中山區北安路604號606號,25.04248,121.5649,C
7-11-科技站店,台北市大安區光復南路262號,25.0263,121.5437,C
7-11-新愛國店,台北市信義區忠孝東路五段524巷1弄1號,25.03449,121.5076,C
7-11-鑫泉州店,台北市中山區長春路168號,25.02636,121.5138,C
7-11-西安店,台北市中正區延平南路47號,25.13011,121.4994,C
7-11-廣明店,台北市大同區民生西路343號345號,25.03686,121.5037,C
7-11-社鑽店,台北市北投區光明路122號,25.08617,121.5082,C
7-11-大中店,台北市士林區中山北路7段14巷2-1號,25.13057,121.5011,C
7-11-征唐店,台北市大同區民生西路95號97號,25.06035,121.5656,C
7-11-錦合店,台北市北投區公館路31號,25.06034,121.5393,C
7-11-永康店,台北市北投區中央北路一段108號,25.03043,121.5296,C
7-11-鑫壽店,台北市大安區瑞安街182號,25.05671,121.5606,C
7-11-文新店,台北市中山區吉林路28號,24.98124,121.5581,C
7-11-星成店,台北市中正區羅斯福路3段82號,25.07813,121.5906,C
7-11-紫陽店,台北市士林區福林路191號,25.07501,121.5853,C
7-11-德天店,台北市大安區和平東路一段169號,25.10527,121.523,C
7-11-榮護店,台北市中山區林森北路411號,25.1186,121.5182,C
7-11-新忠誠店,台北市大安區忠孝東路3段1號(台北科技大學大川堂),25.10395,121.5267,C
7-11-哈蜜店,台北市大安區復興南路一段135巷5號,25.07395,121.514,C
7-11-文忠店,台北市內湖區康寧路三段26巷1號,24.98451,121.5624,C
7-11-長塑店,台北市北投區明德路114號,25.05543,121.55,C
7-11-捷盟店,台北市中山區大直街70號1樓,25.04405,121.5074,C
7-11-華興店,台北市大同區延平北路4段157號159號,24.98772,121.5522,C
7-11-懷生店,台北市中山區建國北路三段91號,25.04108,121.5414,C
7-11-原中店,台北市中正區信義路一段13-1號,25.06321,121.5291,C
7-11-金山店,台北市內湖區新明路425號427號,25.0355,121.5273,C
7-11-關渡店,台北市士林區士東路48號,25.12154,121.4675,C
7-11-農安店,台北市中正區南昌路2段173號,25.06582,121.5297,C
7-11-榮總店,台北市中山區長春路67號,25.12141,121.5228,C
7-11-晉江店,台北市大安區大安路一段43號,25.02661,121.5207,C
7-11-雙環店,台北市中正區寧波西街3號,25.03206,121.4916,C
7-11-一德店,台北市中山區龍江路384巷1號,25.12812,121.4685,C
7-11-留公店,台北市中山區錦州街8號,25.03881,121.586,C
7-11-添恩店,台北市內湖區行忠路30號,24.98514,121.5799,C
7-11-木柵店,台北市士林區中正路235巷14號,24.98912,121.5629,C
7-11-和安店,台北市萬華區東園街28巷58號,25.02221,121.5546,C
7-11-成功店,台北市大安區敦化南路一段233巷25號,25.06621,121.5904,C
7-11-金鑽店,台北市大安區延吉街72號,25.0626,121.5201,C
7-11-華江店,台北市士林區文昌路64號,25.03408,121.4931,C
7-11-豫銘店,台北市萬華區西園路一段153號B1(捷運龍山寺站B1),25.0308,121.5459,C
7-11-德成店,台北市萬華區峨嵋街111之2號之3號,25.08238,121.5909,C
7-11-錦龍店,台北市中山區中山北路三段23-6號,25.06016,121.5408,C
7-11-師大店,台北市大安區東豐街9號,25.02323,121.5285,C
7-11-長中店,台北市大安區信義路三段101號,25.05455,121.5225,C
7-11-奇岩店,台北市士林區中山北路7段14巷19號Ｂ1,25.12627,121.5015,C
7-11-晶華店,台北市中山區中山北路一段105巷13號,25.05467,121.5253,C
7-11-中福店,台北市中山區長安東路1段12號,25.05806,121.5316,C
7-11-長北店,台北市中正區忠孝西路一段50-1號(捷運地下街),25.05506,121.5237,C
7-11-稻江店,台北市萬華區西寧南路80號,25.06497,121.5281,C
7-11-道生店,台北市士林區至善路二段264號,25.04732,121.5665,C
7-11-雄強店,台北市內湖區內湖路1段737巷35號,25.0491,121.5891,C
7-11-華岡店,台北市松山區八德路3段27號,25.13689,121.5415,C
7-11-林森店,台北市北投區實踐街22號24號,25.06185,121.5255,C
7-11-華山店,台北市士林區格致路28號,25.04413,121.5254,C
7-11-曾德店,台北市士林區至誠路二段31號,25.0604,121.525,C
7-11-致遠店,台北市文山區興旺里福興路20號,25.1141,121.5125,C
7-11-統全店,台北市信義區惠安里吳興街520號,25.01367,121.5343,C
7-11-木新店,台北市松山區南京東路3段303巷5號,24.98305,121.5666,C
7-11-科建店,台北市大安區信義路四段32號,25.04434,121.5363,C
7-11-晏揚店,台北市松山區民權東路3段108號,25.0728,121.6108,C
7-11-松饒店,台北市文山區景行里羅斯福路6段391號,25.05103,121.5781,C
7-11-敦頂店,台北市南港區研究院路二段152號,25.04214,121.5482,C
7-11-金恩店,台北市內湖區成功路四段346號,24.98737,121.5772,C
7-11-新寶店,台北市信義區永吉路32號,25.051,121.5364,C
7-11-彩龍店,台北市內湖區星雲街136號,25.05683,121.5764,C
7-11-萬芳店,台北市大安區光復南路180巷12號,25.00096,121.5707,C
7-11-東崙店,台北市北投區文林北路98號100號,25.04692,121.5417,C
7-11-桂林店,台北市文山區仙岩路18號,25.0384,121.4977,C
7-11-福志店,台北市內湖區內湖路一段321號,25.09858,121.5323,C
7-11-靜中店,台北市內湖區金龍路5號1F,25.05849,121.5152,C
7-11-辛亥店,台北市北投區石牌路二段8號,25.02306,121.5372,C
7-11-建南店,台北市大同區昌吉街72號74號76號,25.02871,121.5384,C
7-11-統聯店,台北市大安區建國南路一段274號,25.04215,121.5319,C
7-11-福芝店,台北市大安區忠孝東路三段160號,25.10205,121.5223,C
7-11-東榮店,台北市大同區承德路一段22號,25.05865,121.5582,C
7-11-耀港店,台北市信義區景新里莊敬路178巷2號,25.05231,121.6163,C
7-11-昆陽店,台北市內湖區成功路三段201號1樓,25.05026,121.594,C
7-11-保聖店,台北市中山區圓山里中山北路3段57號,25.07185,121.5157,C
7-11-萬翔店,台北市北投區湖山路一段12號,25.0455,121.5174,C
7-11-德福店,台北市大安區樂業街71號73號,25.08226,121.5917,C
7-11-康醫店,台北市信義區嘉興街181巷21號,25.07542,121.6087,C
7-11-立仁店,台北市信義區永吉路278巷58弄2號,25.03002,121.5516,C
7-11-福溢店,台北市大同區鄭州路145號B1,25.10415,121.5213,C
7-11-慈愛店,台北市士林區基河路1號1樓(部份),25.05715,121.6009,C
7-11-德馨店,台北市大同區重慶北路2段60號,25.07905,121.5734,C
7-11-風復店,台北市文山區木新路三段54號56號,25.04566,121.5441,C
7-11-瑞寶店,台北市內湖區金湖路49號1樓,25.0809,121.568,C
7-11-景中店,台北市大安區敦南街38號,24.99028,121.5409,C
7-11-樂得店,台北市大安區忠孝東路三段217巷1弄2號,25.05006,121.5442,C
7-11-松仁店,台北市中山區長安東路一段53巷1之3號,25.02677,121.5685,C
7-11-春城店,台北市信義區吳興街346號348號,25.05496,121.5313,C
7-11-承啟店,台北市中正區福州街11-3號11-4號,25.11145,121.5108,C
7-11-華院店,台北市大同區太原路40號42號44號,25.03393,121.6106,C
7-11-馨瑩店,台北市中山區一江街11號13號,25.08473,121.5615,C
7-11-復旦店,台北市中正區信陽街2-1號,25.04712,121.5493,C
7-11-龍延店,台北市中正區杭州南路1段23號,25.02392,121.5294,C
7-11-清愿店,台北市北投區懷德街85號1樓,25.04837,121.547,C
7-11-長松店,台北市大安區基隆路3段85號,25.04908,121.5331,C
7-11-敦安店,台北市中山區松江路101號,25.03471,121.5524,C
7-11-大信店,台北市中山區德惠街15號1樓,25.03377,121.5347,C
7-11-行龍店,台北市內湖區康寧路三段63號65號67號,25.06389,121.5801,C
7-11-羅亭店,台北市文山區興光里興隆路3段173-175號,25.02735,121.5219,C
7-11-開寧店,台北市大安區敦化南路一段236巷13號,25.04654,121.5069,C
7-11-鄭州店,台北市中山區錦西街16號,25.04902,121.5157,C
7-11-吉安店,台北市內湖區康寧路三段165巷23弄1號,25.06496,121.5305,C
7-11-文大店,台北市信義區松山路455號,25.1379,121.5464,C
7-11-振華店,台北市信義區松德路200巷10號,25.11684,121.5163,C
7-11-東勢店,台北市大安區通化街26之8號,25.05183,121.555,C
7-11-欣旺店,台北市萬華區昆明街81號83號,25.08195,121.549,C
7-11-靜安店,台北市中山區復興北路352號,25.04022,121.5575,C
7-11-光東店,台北市中正區林森南路53號55號,25.04115,121.5795,C
7-11-莊福店,台北市文山區景興路113號115號,25.05459,121.5334,C
7-11-中樂店,台北市萬華區西寧南路50巷3號5號,25.04499,121.5105,C
7-11-迪化店,台北市大安區忠孝東路三段249號,25.05703,121.5112,C
7-11-光中店,台北市松山區八德路四段151號,25.13329,121.5018,C
7-11-天東店,台北市萬華區環河南路二段252號,25.11871,121.5312,C
7-11-仟發店,台北市大安區仁愛路四段27巷1號,25.0576,121.5193,C
7-11-公館店,台北市大安區和平東路2段63號1樓,25.1331,121.5031,C
7-11-薇閣店,台北市士林區天母東路50巷25號,25.13494,121.4996,C
7-11-瑞安店,台北市南港區東新街118巷1號,25.02855,121.5411,C
7-11-圓武店,台北市文山區興東里景華街130號,25.0516,121.5299,C
7-11-新羅福店,台北市大同區南京西路127號,25.02198,121.5264,C
7-11-新福林店,台北市大安區忠孝東路4段223巷42號,25.09697,121.5327,C
7-11-和泰店,台北市大安區杭州南路二段91號,25.02653,121.5318,C
7-11-京都店,台北市大安區辛亥路二段171巷8號,25.05976,121.5257,C
7-11-北科大店,台北市南港區東新街80巷1號,25.04223,121.5355,C
7-11-崇光店,台北市信義區吳興街252號,25.04273,121.5445,C
7-11-康寧店,台北市內湖區文德路6號1樓,25.07216,121.6079,C
7-11-明德店,台北市北投區富貴一路3號1樓,25.10992,121.5202,C
7-11-實踐大店,台北市信義區松仁路91-1號1樓,25.08582,121.5456,C
7-11-湧久店,台北市大同區民權西路157之1號1樓,25.07306,121.5114,C
7-11-榮鑫店,台北市士林區仰德大道三段68號70號,25.06569,121.5368,C
7-11-新紹南店,台北市內湖區瑞光路76巷59號1樓,25.03649,121.5227,C
7-11-新潭美店,台北市大安區安和路一段47號,25.05488,121.581,C
7-11-士東店,台北市中山區松江路208號,25.11191,121.5278,C
7-11-同昌店,台北市中正區三愛里連雲街81號,25.02556,121.5228,C
7-11-春森店,台北市中山區吉林路101號,25.05503,121.5265,C
7-11-頂東店,台北市北投區中庸里大業路715-717號,25.04345,121.5463,C
7-11-寧波店,台北市萬華區青年路144號,25.03153,121.5188,C
7-11-榮金店,台北市內湖區瑞光路580號,25.06688,121.5409,C
7-11-錦北店,台北市文山區景福街252號,25.06023,121.5235,C
7-11-華經店,台北市信義區信義路6段11號,25.06527,121.5776,C
7-11-福捷店,台北市士林區大南路322號,25.09475,121.5261,C
7-11-萬忠店,台北市文山區木柵路二段88號90號1樓,25.02613,121.4944,C
7-11-龍普店,台北市松山區塔悠路31號33號,25.04043,121.5507,C
7-11-吉忠店,台北市松山區八德路三段200號202號1樓,25.04251,121.5541,C
7-11-新文店,台北市南港區南港路一段167號1樓,25.09612,121.5213,C
7-11-萬運店,台北市南港區三重路23號1樓,25.03545,121.4996,C
7-11-新峨嵋店,台北市松山區南京東路五段139之4及139之8號,25.04434,121.5039,C
7-11-撫順店,台北市中正區信義路一段21-3號B1樓,25.06454,121.5226,C
7-11-豐安店,台北市中山區南京東路3段208號1樓,25.03611,121.5443,C
7-11-信中店,台北市信義區松山路608號610號,25.03368,121.5387,C
7-11-東洋店,台北市內湖區港墘路221巷41號1樓,25.1189,121.5324,C
7-11-崑崙店,台北市內湖區大湖山莊街219巷6號8號1樓,25.05084,121.5233,C
7-11-長津店,台北市文山區汀州路4段88號行政大樓1樓,25.04945,121.5229,C
7-11-捷戰店,台北市萬華區漢中街185號187號,25.04942,121.5148,C
7-11-新寧南店,台北市大同區承德路3段240號242號1樓,25.0425,121.5059,C
7-11-至善天店,台北市士林區重慶北路4段149號151號1樓,25.10044,121.5509,C
7-11-港鑫店,台北市士林區大南路400號402號1樓,25.07974,121.5787,C
7-11-中崙店,台北市士林區社中街320號322號1樓,25.04839,121.5527,C
7-11-富邦店,台北市大同區重慶北路三段260號1-2樓,25.11493,121.5081,C
7-11-草山店,台北市信義區基隆路1段141號1樓,25.13691,121.5465,C
7-11-至誠店,台北市北投區公館路165號1樓,25.10178,121.5293,C
7-11-北福興店,台北市北投區立德路125號1樓,25.0028,121.5514,C
7-11-惠安店,台北市北投區泉源路12-1號1樓,25.02216,121.5689,C
7-11-南京店,台北市大同區承德路三段60號60-1號,25.05248,121.5467,C
7-11-信興店,台北市中正區黎明里重慶南路一段1-1號一樓,25.03316,121.5447,C
7-11-民有店,台北市文山區木柵路1段139號,25.06194,121.545,C
7-11-羅捷店,台北市大安區忠孝東路4段216巷68號,24.99249,121.5408,C
7-11-庄研店,台北市萬華區武昌街二段57號1樓,25.03839,121.6169,C
7-11-成湖店,台北市大同區寧夏路131-1號,25.08485,121.5997,C
7-11-革新店,台北市中山區八德路二段314號,25.04562,121.5689,C
7-11-金雲店,台北市北投區中和街10號,25.07987,121.595,C
7-11-新國聯店,台北市中山區遼寧街110號1樓,25.0424,121.5569,C
7-11-新豪美店,台北市士林區延平北路六段350號,25.10564,121.5176,C
7-11-仙岩店,台北市內湖區陽光街383號,24.9987,121.5487,C
7-11-西湖店,台北市中山區伊通街30號1樓,25.08238,121.5679,C
7-11-金德店,台北市中正區八德路一段43巷2號,25.08445,121.595,C
7-11-石捷店,台北市中正區中山南路7號,25.11538,121.5155,C
7-11-大龍店,台北市中正區中華路二段307巷46號,25.0658,121.5158,C
7-11-花市店,台北市中正區中華路二段311巷1號,25.03641,121.5373,C
7-11-義村店,台北市中正區汀州路一段244號,25.04153,121.5382,C
7-11-承華店,台北市中正區汀州路二段216號,25.0505,121.5167,C
7-11-興貿店,台北市中正區汀州路二段38號,25.03115,121.561,C
7-11-紫新店,台北市中正區汀州路三段173號,25.08065,121.591,C
7-11-民美店,台北市中正區汀州路三段251號,25.06825,121.5231,C
7-11-擎天崗店,台北市中正區汀州路三段261號,25.15249,121.5475,C
7-11-樂安店,台北市中正區和平西路一段82號,25.02192,121.551,C
7-11-信嘉店,台北市中正區延平南路111號,25.02618,121.5575,C
7-11-信吉店,台北市中正區延平南路159號,25.04347,121.574,C
7-11-中興醫店,台北市中正區延平南路68號,25.05097,121.5093,C
7-11-新福慶店,台北市中正區忠孝西路一段100號,25.08627,121.5249,C
7-11-新慶陽店,台北市中正區忠孝西路一段47號,25.0557,121.5138,C
7-11-文儀店,台北市中正區杭州南路一段147號,24.9826,121.5641,C
7-11-清湖店,台北市中正區林森南路57號,25.08221,121.5967,C
7-11-教育大店,台北市中正區信陽街15號,25.02335,121.5465,C
7-11-佑安店,台北市中正區信義路一段1號,25.04246,121.5396,C
7-11-鑫長安店,台北市中正區南昌路一段135號,25.04915,121.5265,C
7-11-信醫店,台北市中正區南昌路一段67號,25.02584,121.5663,C
7-11-鑫國語店,台北市中正區南海路20號,25.02963,121.5198,C
7-11-鑫太原店,台北市中正區重慶南路一段58號,25.05042,121.5151,C
7-11-鑫東一店,台北市中正區許昌街26號,25.05117,121.5316,C
7-11-鑫公信店,台北市中正區貴陽街一段56號,25.04459,121.5168,C
7-11-鑫杭店,台北市中正區開封街一段41號,25.04241,121.5265,C
7-11-懷得店,台北市中正區廈門街52號,25.11407,121.5196,C
7-11-長星店,台北市中正區愛國東路112號,25.0178,121.5454,C
7-11-松運店,台北市中正區漢口街一段15號,25.05115,121.5333,C
7-11-鑫德惠店,台北市中正區館前路36號,25.06676,121.526,C
7-11-鑫碁泰店,台北市中正區濟南路一段321號,25.07237,121.6083,C
7-11-興芳店,台北市中正區濟南路二段3-7號,24.99642,121.5601,C
7-11-敦南店,台北市中正區襄陽路7號,25.04072,121.5474,C
7-11-新錦祥店,台北市中正區懷寧街7-1號,25.06027,121.5213,C
7-11-康明店,台北市中正區羅斯福路三段316巷8弄1號,25.0715,121.6122,C
7-11-新東宮店,台北市大同區大龍街133號,25.0398,121.578,C
7-11-信德店,台北市大同區大龍街217號,25.03483,121.5737,C
7-11-通化店,台北市大同區太原路81號,25.03151,121.5541,C
7-11-世運店,台北市大同區民生西路63號,25.04276,121.505,C
7-11-復錦店,台北市大同區民權西路146號,25.06011,121.544,C
7-11-台大店,台北市大同區延平北路二段260號,25.04017,121.5222,C
7-11-景興店,台北市大同區延平北路三段118號,24.99508,121.5449,C
7-11-昆寧店,台北市大同區延平北路三段25-3號,25.04438,121.5059,C
7-11-建忠店,台北市大同區延平北路四段19號,25.0418,121.5415,C
7-11-威京店,台北市大同區承德路二段41號1樓,25.04878,121.5626,C
7-11-華雙店,台北市大同區長安西路54號,25.03317,121.4917,C
7-11-仁安店,台北市大同區重慶北路二段263號,25.03866,121.5453,C
7-11-禾光店,台北市大同區重慶北路三段333號,25.02575,121.5386,C
7-11-天越店,台北市大同區庫倫街48-4號,25.11681,121.5333,C
7-11-聯坊店,台北市大同區寧夏路28號,25.04648,121.5883,C
7-11-景華店,台北市大同區歸綏街181-2號,24.99579,121.547,C
7-11-圓慶店,台北市大同區南京西路16號,25.05428,121.5146,C
7-11-仕吉店,台北市中山區一江街22號,25.0436,121.5531,C
7-11-瑞升店,台北市中山區大直街11號,25.0286,121.5219,C
7-11-敦親店,台北市中山區大直街33巷1號,25.02212,121.541,C
7-11-林坊店,台北市中山區中山北路一段58號,25.0463,121.5871,C
7-11-北醫店,台北市中山區中山北路二段137巷34號,25.02704,121.5631,C
7-11-鑫江南店,台北市中山區中山里中山北路二段59-3號,25.07853,121.5792,C
7-11-天富店,台北市中山區中原街101號,25.11372,121.5238,C
7-11-宏泰店,台北市中山區中原街16號,25.03684,121.5687,C
7-11-權鑫店,台北市中山區中原街27號,25.06316,121.5163,C
7-11-鑫仰德店,台北市中山區五常街53巷23號,25.11883,121.5529,C
7-11-日內瓦店,台北市中山區天津街47號,25.0702,121.5803,C
7-11-欣安和店,台北市中山區北安路387號,25.03863,121.551,C
7-11-松鑫店,台北市中山區北安路458巷47弄13號,25.05784,121.5329,C
7-11-新雲店,台北市中山區北安路630巷7號,25.03432,121.5302,C
7-11-大吉店,台北市中山區北安路819-1號,25.05618,121.5303,C
7-11-雙全店,台北市中山區四平街47號,25.13722,121.501,C
7-11-鑫青天店,台北市中山區民生西路29號,25.02158,121.5024,C
7-11-瑞鑫店,台北市中山區民生東路一段27巷15號,25.0801,121.5664,C
7-11-景捷店,台北市中山區民生東路一段36號,24.99338,121.5402,C
7-11-嘉馥店,台北市中山區民生東路一段39號,25.03416,121.5752,C
7-11-豫鋒店,台北市中山區民生東路一段41號,25.08896,121.5183,C
7-11-新安康店,台北市中山區民族東路410巷23弄24號,24.98859,121.5599,C
7-11-松禾店,台北市中山區民族東路410巷24號,25.05063,121.5715,C
7-11-新復勢店,台北市中山區民權東路二段152巷14號,25.04799,121.5566,C
7-11-香城店,台北市中山區民權東路三段64號,25.0551,121.6133,C
7-11-馥樺店,台北市中山區伊通街108號,25.05918,121.6141,C
7-11-京發店,台北市中山區伊通街39號,25.05168,121.5616,C
7-11-中華電店,台北市中山區伊通街58號,25.03651,121.5233,C
7-11-威克店,台北市中山區吉林路314號,25.05167,121.5432,C
7-11-松家店,台北市中山區吉林路448號,25.03581,121.5785,C
7-11-大眾店,台北市中山區合江街87號,25.07325,121.5751,C
7-11-長鴻店,台北市中山區朱崙街67號,25.08835,121.5994,C
7-11-台師大店,台北市中山區明水路581巷11號,25.00812,121.536,C
7-11-漢中店,台北市中山區林森北路107巷54號,25.04114,121.5068,C
7-11-德倫店,台北市中山區林森北路109號,25.07254,121.5186,C
7-11-福順店,台北市中山區林森北路119巷51號,25.08415,121.512,C
7-11-福通店,台北市中山區林森北路149-1號,25.08954,121.5159,C
7-11-社中店,台北市中山區林森北路308號,25.09234,121.5052,C
7-11-酒泉店,台北市中山區林森北路399巷10號,25.07141,121.5135,C
7-11-松高店,台北市中山區林森北路428號,25.04299,121.566,C
7-11-清江店,台北市中山區林森北路630號,25.12901,121.5067,C
7-11-和信醫店,台北市中山區松江路24-1號,25.12773,121.472,C
7-11-春天店,台北市中山區松江路330巷33號,25.13711,121.5043,C
7-11-昌吉店,台北市中山區長安東路一段55號,25.06533,121.5181,C
7-11-鑫大孝店,台北市中山區長安東路二段216號,25.04705,121.5134,C
7-11-試院店,台北市中山區長春路100號,24.98764,121.5503,C
7-11-鳳翔店,台北市中山區長春路48號,25.03813,121.5529,C
7-11-鑫武昌店,台北市中山區南京東路二段26號,25.04478,121.5072,C
