土地區段位置或建物區門牌,lng,lat,cluster
臺北市中正區汀州路二段255巷12弄1號,121.5238,25.02314,3
臺北市士林區褔林路100巷77弄1號,121.5347,25.0987,2
臺北市內湖區五分街91號,121.6158,25.06739,1
臺北市士林區菁山路31號,121.5482,25.13865,2
臺北市中山區農安街77巷1弄1號,121.5296,25.06533,3
臺北市內湖區瑞光路122巷31號,121.5793,25.07101,1
臺北市中山區松江路1號,121.533,25.04566,3
臺北市大同區赤峰街37巷1號,121.5197,25.05465,3
臺北市信義區吳興街481號,121.5696,25.02362,2
臺北市南港區重陽路292巷1號,121.605,25.05753,4
臺北市南港區向陽路196巷1號,121.594,25.05657,4
臺北市中山區吉林路98巷1號,121.5294,25.05271,3
臺北市北投區公?路161巷1號,121.5569,25.12175,2
臺北市北投區致遠二路5巷1號,121.5119,25.11422,1
臺北市松山區市民大道四段61號,121.5466,25.04534,3
臺北市士林區雨農路32巷1號,121.5331,25.09917,2
臺北市內湖區成功路四段30巷1號,121.5915,25.08169,4
臺北市北投區三合街一段36巷1號,121.5064,25.12722,2
臺北市士林區中山北路五段691號,121.5272,25.09747,1
臺北市信義區吳興街260巷19弄1號,121.5633,25.02608,4
臺北市信義區永吉路200巷11弄1號,121.5728,25.04519,4
臺北市士林區福華路1號,121.5227,25.10416,1
臺北市士林區中山北路六段290巷29弄1號,121.5269,25.10928,4
臺北市信義區松山路451號,121.578,25.03994,1
臺北市松山區民權東路三段151號,121.5466,25.06228,1
臺北市內湖區內湖路一段211號,121.5637,25.08336,3
臺北市中山區內湖區民權東路六段280巷1號,121.6052,25.07182,2
臺北市大安區和平東路二段90巷1號,121.5396,25.02513,1
臺北市中正區廈門街135巷1號,121.5179,25.02232,2
臺北市中山區合江街94巷1號,121.5386,25.05735,3
臺北市北投區富貴一路1巷1號,121.5238,25.11408,1
臺北市萬華區西園路二段320巷36弄31號,121.4909,25.02695,1
臺北市士林區天母東路69巷12弄1號,121.5344,25.11853,1
臺北市內湖區東湖路106巷7弄1號,121.6151,25.06801,1
臺北市信義區吳興街364巷1號,121.5664,25.02523,1
臺北市內湖區金湖路363巷133弄1號,121.5987,25.07283,2
臺北市大安區四維路1號,121.5479,25.02772,3
臺北市南港區福德街309巷1號,121.5878,25.03907,1
臺北市內湖區金湖路347巷91號,121.5976,25.08113,4
臺北市中山區合江街144巷1號,121.5389,25.05991,3
臺北市大安區安居街84巷1號,121.553,25.01956,1
臺北市內湖區康寧路三段189巷1號,121.6123,25.07018,1
臺北市松山區撫遠街249巷1號,121.5674,25.06055,1
臺北市南港區成福路121巷17弄1號,121.5885,25.04239,4
臺北市松山區光復南路66巷1號,121.5558,25.04497,3
臺北市松山區富錦街571巷1號,121.5668,25.0623,2
臺北市南港區東新街80巷12弄1號,121.5871,25.0456,4
臺北市萬華區萬大路329巷3弄1號,121.4978,25.02111,1
臺北市北投區尊賢街242巷1號,121.5075,25.11696,1
臺北市內湖區成功路三段187巷37弄1號,121.5921,25.07918,4
臺北市松山區八德路四段271號,121.5657,25.04914,3
臺北市信義區信義路六段121號,121.5783,25.03634,1
臺北市內湖區陽光街68巷152弄1號,121.5829,25.07559,1
臺北市文山區羅斯福路五段176巷1號,121.5378,25.00413,2
臺北市中山區吉林路407巷1號,121.5306,25.06617,3
臺北市信義區福德街241號,121.5856,25.03869,1
臺北市信義區吳興街449巷2弄1號,121.5594,25.03195,3
臺北市內湖區瑞光路271號,121.577,25.07528,3
臺北市松山區民族東路691號,121.5484,25.06342,1
臺北市南港區福德街310巷31號,121.5872,25.04039,1
臺北市中山區長安東路二段91號,121.5305,25.04865,3
臺北市信義區虎林街50巷31號,121.5764,25.048,3
臺北市士林區中山北路六段315巷3弄1號,121.525,25.11067,1
臺北市北投區復興四路91號,121.5023,25.14431,2
臺北市信義區松仁路253巷1號,121.5688,25.04075,3
臺北市中山區渭水路1號,121.5337,25.04551,3
臺北市松山區民生東路五段27巷3弄1號,121.5565,25.05895,1
臺北市萬華區萬大路493巷48弄1號,121.4993,25.01965,2
臺北市北投區永興路二段31號,121.5018,25.14002,4
臺北市信義區信義路六段26巷1號,121.5757,25.03392,1
臺北市士林區承德路四段1巷1號,121.5215,25.07857,2
臺北市信義區松隆路123巷31號,121.5677,25.04408,3
臺北市南港區港東街91號,121.6212,25.05672,2
臺北市大同區民族西路282巷1號,121.5116,25.06815,1
臺北市北投區大興街31號,121.4988,25.13019,4
臺北市中正區同安街28巷7弄1號,121.5211,25.02522,3
臺北市萬華區環河南路二段175巷1號,121.498,25.03985,1
臺北市內湖區康寧路三段70巷31號,121.6106,25.06956,1
臺北市大安區瑞安街208巷35弄1號,121.5407,25.03085,1
臺北市內湖區金湖路367巷3弄1號,121.6032,25.07309,2
臺北市內湖區金湖路363巷67弄1號,121.6002,25.07325,2
臺北市信義區信義路五段150巷441弄1號,121.572,25.02351,2
臺北市文山區軍功路61巷1號,121.573,25.0009,4
臺北市中山區敬業一路121號,121.5523,25.08349,1
臺北市大安區復興南路二段193巷31號,121.5449,25.02613,3
臺北市內湖區民權東路六段191巷121號,121.5991,25.06952,2
臺北市士林區芝玉路二段89巷1號,121.535,25.11247,1
臺北市松山區民生東路四段55巷1號,121.5506,25.05815,3
臺北市中山區松江路123巷1號,121.5339,25.05282,3
臺北市中山區合江街73巷31號,121.5402,25.05882,3
臺北市中山區吉林路456巷1號,121.5302,25.06708,4
臺北市士林區忠誠路二段160巷1號,121.5328,25.11528,1
臺北市中山區龍江路121號,121.5403,25.04766,3
臺北市松山區民生東路三段113巷31號,121.5464,25.05998,3
臺北市北投區公?路209巷1號,121.5569,25.12175,2
臺北市大安區樂利路86巷1號,121.5519,25.02537,3
臺北市信義區林口街38巷1號,121.5796,25.03803,1
臺北市內湖區民權東路六段206巷91號,121.5957,25.06564,2
臺北市北投區石牌路二段315巷31號,121.5218,25.1236,2
臺北市松山區南京東路四段53巷11弄1號,121.551,25.05327,3
新生北路二段133巷1號,121.528,25.06095,3
臺北市中山區新豐街151號,121.5857,25.06105,4
臺北市文山區景興路42巷6弄1號,121.5431,24.99702,4
臺北市文山區木新路三段95巷7弄1號,121.5644,24.98218,1
臺北市內湖區文湖街11巷31號,121.559,25.0856,1
臺北市松山區八德路四段72巷14弄1號,121.5602,25.04664,3
臺北市信義區信義路六段61號,121.5766,25.03529,1
臺北市信義區虎林街242巷31號,121.577,25.03598,1
臺北市中山區長安東路一段56巷1弄1號,121.5292,25.04767,3
臺北市信義區大道路28巷1號,121.5817,25.0418,4
臺北市北投區大屯路91號,121.5013,25.14465,2
臺北市大同區重慶北路三段137巷31號,121.5152,25.06805,4
臺北市中山區龍江路65巷1號,121.5408,25.0505,3
臺北市信義區虎林街241號,121.5774,25.0372,1
臺北市北投區中和街493巷11弄1號,121.4945,25.14374,2
臺北市信義區永吉路30巷12弄1號,121.5689,25.04542,4
臺北市內湖區大湖街166巷31號,121.6022,25.08132,2
臺北市北投區吉利街280巷33弄1號,121.5102,25.11753,1
臺北市大同區五原路1號,121.5176,25.05662,3
臺北市中山區吉林路174巷1號,121.5299,25.05721,3
臺北市文山區景明街84巷2弄1號,121.5416,25.00167,1
臺北市信義區吳興街320巷1號,121.5651,25.02605,4
臺北市文山區萬盛街166巷1號,121.5435,25.00516,2
臺北市信義區基隆路一段151號,121.5655,25.04234,3
臺北市士林區社中街301號,121.5056,25.09208,1
臺北市士林區士東路200巷61號,121.5341,25.11059,1
臺北市信義區松德路291巷1號,121.5778,25.03935,1
臺北市中山區民生東路二段115巷1號,121.5317,25.05811,3
臺北市士林區德行東路90巷33弄1號,121.5282,25.10612,4
臺北市大同區承德路三段271號,121.5192,25.07261,1
臺北市松山區寧安街5巷1號,121.5545,25.04931,3
臺北市大同區重慶北路三段243巷1號,121.5143,25.07135,4
臺北市中正區愛國東路110巷1號,121.5214,25.03253,1
臺北市北投區行義路170巷27弄1號,121.5258,25.12409,2
臺北市內湖區成功路三段76巷31號,121.5889,25.07818,4
臺北市大同區重慶北路三段243巷31號,121.5154,25.07128,4
臺北市士林區士東路2巷1號,121.5265,25.1119,1
臺北市文山區政大一街91號,121.5802,24.98552,2
臺北市內湖區內湖路三段271號,121.5863,25.08874,2
臺北市中正區金山南路一段123巷1號,121.5279,25.03594,3
臺北市北投區溫泉路銀光巷4弄1號,121.5132,25.13668,2
臺北市中正區重慶南路三段151號,121.5171,25.023,1
臺北市中山區南京東路三段194巷1號,121.5428,25.05165,3
臺北市信義區吳興街451號,121.5687,25.02398,1
臺北市大安區安居街8巷6弄1號,121.5548,25.02126,1
臺北市士林區克強路31號,121.5235,25.10896,1
臺北市北投區中和街481號,121.4953,25.14509,2
臺北市北投區大屯路7巷1號,121.4996,25.14231,2
臺北市南港區玉成街184巷1號,121.5845,25.04384,4
臺北市松山區民權東路三段191巷1號,121.5451,25.06521,1
臺北市北投區致遠一路二段71巷1號,121.513,25.11248,1
臺北市中正區南昌路二段181號,121.5229,25.02548,3
臺北市中山區林森北路85巷61號,121.5271,25.04941,3
臺北市內湖區港華街121號,121.5727,25.08386,1
臺北市內湖區內湖路一段601號,121.5735,25.08074,3
臺北市內湖區大湖山莊街168巷1號,121.5994,25.08891,2
臺北市信義區信義路五段150巷391號,121.5714,25.02408,2
臺北市文山區木新路三段121號,121.5622,24.98187,4
臺北市大安區泰順街2巷31號,121.5296,25.02575,3
臺北市中山區新生北路二段101巷1號,121.5281,25.0575,3
臺北市中山區龍江路305巷1號,121.5411,25.06115,3
臺北市大安區民輝里建國南路一段31號,121.5365,25.03985,1
臺北市士林區承德路四段181號,121.5226,25.08759,4
臺北市松山區健康路35巷31號,121.5541,25.05576,1
臺北市中正區廈門街99巷31號,121.5205,25.02383,1
臺北市內湖區瑞光路17巷1號,121.5843,25.06911,2
臺北市南港區經貿二路157巷61號,121.6178,25.06078,2
臺北市北投區自強街61巷1號,121.5138,25.11063,1
臺北市中山區合江街180巷1號,121.539,25.06113,3
臺北市松山區八德路四段121號,121.5616,25.04873,3
臺北市信義區松仁路275巷1號,121.5688,25.04075,3
臺北市大安區富陽街151號,121.557,25.01824,2
臺北市中正區汀州路二段211號,121.5226,25.02362,3
臺北市北投區明德路181號,121.5213,25.11159,1
臺北市大安區通化街267巷1號,121.5543,25.03225,3
臺北市松山區復興北路231巷1號,121.5459,25.05725,3
臺北市大安區和平東路三段1巷26弄1號,121.5464,25.02628,3
臺北市大安區師大路31號,121.5286,25.02496,3
臺北市中山區市民大道三段151號,121.5407,25.04478,3
臺北市中山區松江路362巷31號,121.532,25.06203,3
臺北市文山區興隆路四段145巷31號,121.5629,24.98534,4
臺北市士林區承德路四段277巷31號,121.5225,25.08057,2
臺北市士林區文林路721號,121.5202,25.10258,1
臺北市信義區松山路661號,121.5799,25.03412,2
臺北市北投區文林北路80巷38弄1號,121.5193,25.10578,1
臺北市大安區臥龍街151巷31號,121.5526,25.02007,4
臺北市信義區忠孝東路五段743巷31弄1號,121.5649,25.04132,1
臺北市士林區天玉街75巷1號,121.5307,25.1224,4
臺北市士林區福華路165巷1號,121.522,25.104,1
臺北市士林區福國路15巷1號,121.5251,25.10213,1
臺北市信義區吳興街50巷1號,121.5601,25.03101,3
臺北市士林區士東路91號,121.5291,25.11235,1
臺北市中山區中山北路二段96巷31號,121.5214,25.05995,3
臺北市松山區民生東路五段36巷8弄31號,121.5593,25.05732,1
臺北市中正區和平西路二段31號,121.5132,25.02839,4
臺北市士林區克強路1號,121.5249,25.10872,4
臺北市松山區光復北路151號,121.5579,25.05119,3
臺北市南港區忠孝東路六段278巷5弄1號,121.5895,25.04897,1
臺北市士林區德行西路111巷2弄1號,121.5206,25.10448,1
臺北市北投區振興街1號,121.5218,25.11875,1
臺北市文山區辛亥路七段69巷1號,121.5542,24.98263,2
臺北市松山區市民大道四段31號,121.5447,25.04521,3
臺北市大安區羅斯福路三段301號,121.5319,25.01754,1
臺北市信義區松信路61號,121.5723,25.04737,4
臺北市士林區福華路153巷1號,121.522,25.10345,1
臺北市中山區吉林路161巷1弄1號,121.5308,25.05952,3
臺北市萬華區東園街66巷53弄1號,121.4953,25.02533,1
臺北市大同區重慶北路三段313巷1號,121.5142,25.07414,1
臺北市士林區福華路121號,121.5224,25.10238,1
臺北市北投區致遠三路55巷1號,121.5117,25.12099,2
臺北市內湖區行善路59巷20弄1號,121.5786,25.05735,1
臺北市北投區清江路211號,121.5018,25.12718,4
臺北市南港區南港路三段211號,121.5808,25.05139,1
臺北市文山區景興路177巷1號,121.5449,24.99842,4
臺北市中山區民權東路二段135巷30弄1號,121.5349,25.06436,3
臺北市松山區南京東路五段389巷11弄1號,121.5694,25.05251,4
臺北市信義區吳興街50巷18弄1號,121.5593,25.03033,3
臺北市士林區德行東路74巷3弄1號,121.5275,25.10707,4
臺北市南港區玉成街52巷2弄1號,121.5815,25.04788,3
臺北市信義區永吉路120巷50弄1號,121.57,25.04422,3
臺北市大安區和平東路二段18巷1號,121.536,25.02425,1
臺北市信義區松德路91號,121.5755,25.03785,1
臺北市松山區民權東路三段103巷25弄1號,121.5451,25.06292,1
臺北市大安區通化街140巷6弄1號,121.5549,25.0316,3
臺北市內湖區行善路59巷20弄31號,121.5793,25.05775,4
臺北市士林區葫蘆街31號,121.5097,25.07982,2
臺北市松山區寶清街91號,121.5682,25.05245,1
臺北市南港區南港路二段38巷1號,121.6048,25.0547,4
臺北市中山區大直街34巷31號,121.5452,25.08167,1
臺北市中正區莒光路61號,121.5056,25.03117,4
臺北市大安區樂業街159巷1號,121.554,25.01935,1
臺北市松山區新東街31巷31號,121.5651,25.05968,1
臺北市內湖區成功路四段324巷2弄1號,121.5987,25.08525,2
臺北市松山區民權東路三段103巷5弄1號,121.5451,25.06292,1
臺北市北投區復興二路1號,121.5026,25.14236,4
臺北市北投區明德路31號,121.5177,25.10735,2
臺北市內湖區康寧路一段173巷1號,121.5955,25.0787,4
臺北市信義區信義路五段150巷411弄1號,121.571,25.02428,2
臺北市大同區重慶北路三段25巷1號,121.5142,25.06481,4
臺北市士林區忠誠路二段166巷1號,121.533,25.11549,1
臺北市文山區景興路153巷1號,121.545,24.99378,1
臺北市松山區吳興街284巷59弄1號,121.5635,25.02234,2
臺北市北投區三合街一段82巷61號,121.5053,25.12695,1
臺北市信義區和平東路三段435巷1弄1號,121.5585,25.01925,2
臺北市北投區中央南路一段130巷1號,121.5008,25.13009,4
臺北市北投區石牌路一段39巷80弄1號,121.5098,25.11577,1
臺北市北投區石牌路一段1號,121.5094,25.11275,2
臺北市中正區牯嶺街89巷1號,121.5151,25.03199,4
臺北市中山區長安東路一段31號,121.524,25.04937,3
臺北市內湖區康寧路三段180巷1號,121.6123,25.07018,1
臺北市萬華區德昌街7巷1號,121.4998,25.02516,4
臺北市大安區和平東路三段416巷25弄1號,121.5585,25.01778,2
臺北市內湖區民權東路六段191巷1號,121.5995,25.07007,2
臺北市士林區中山北路五段740巷6弄1號,121.5277,25.09906,1
臺北市中山區中山北路二段65巷2弄1號,121.5245,25.05674,3
臺北市萬華區興義街31號,121.492,25.02675,1
民權東路六段241號,121.601,25.06713,2
臺北市內湖區民權東路六段180巷55弄1號,121.6064,25.07085,1
臺北市文山區木新路三段334巷2弄1號,121.5629,24.98163,1
臺北市信義區永吉路321巷6弄1號,121.5757,25.0461,3
臺北市北投區崇仰六路31號,121.5162,25.12885,2
臺北市士林區德行東路31號,121.5262,25.10693,4
臺北市中山區中山北路三段31號,121.5226,25.06571,3
臺北市萬華區環河南路二段91號,121.4957,25.03679,1
臺北市松山區撫遠街369巷1號,121.5662,25.06405,2
臺北市南港區忠孝東六段211號,121.588,25.04944,1
臺北市南港區忠孝東路六段211號,121.588,25.04944,1
臺北市文山區忠順街一段31號,121.5581,24.98402,4
臺北市士林區天母西路41巷1號,121.5273,25.11921,4
臺北市內湖區康樂街136巷30弄1號,121.6178,25.07193,1
臺北市文山區和平東路四段66巷1號,121.573,25.0009,4
臺北市內湖區民權東路六段180巷121號,121.5926,25.06609,2
臺北市松山區民族東路751號,121.5496,25.06248,1
臺北市中山區新生北路二段115巷1號,121.528,25.05861,3
臺北市士林區中山北路七段14巷31弄1號,121.5326,25.1196,1
臺北市內湖區南京東路六段121號,121.5782,25.05578,2
臺北市松山區新東街65巷1號,121.5649,25.06196,1
臺北市松山區八德路三段1號,121.5571,25.04827,3
臺北市中山區新生北路二段61號,121.527,25.05719,3
臺北市北投區大興街1號,121.5004,25.13041,4
臺北市信義區忠孝東路五段790巷57弄1號,121.5836,25.04099,4
臺北市中山區新生北路一段91號,121.5324,25.04633,3
臺北市士林區文林路643巷1號,121.5227,25.10007,1
臺北市大同區哈密街59巷53弄1號,121.5161,25.07556,1
臺北市內湖區內湖路一段285巷69弄61號,121.5696,25.08466,1
臺北市松山區八德路四段151號,121.5626,25.04878,3
臺北市大同區環河北路二段241號,121.5097,25.07054,2
臺北市信義區信義路五段150巷331號,121.5714,25.02406,2
臺北市士林區至誠路一段301號,121.5312,25.10165,2
臺北市南港區南港路二段86巷10弄1號,121.6031,25.05491,4
臺北市北投區三合街一段61號,121.5053,25.12695,1
臺北市南港區福德街309巷31號,121.5883,25.03917,2
臺北市信義區虎林街74巷1號,121.5769,25.04379,4
臺北市中山區民族東路181號,121.5298,25.06825,4
臺北市松山區延壽街1號,121.5658,25.05691,1
臺北市信義區松山路541號,121.5838,25.02958,2
臺北市中山區復興北路430巷31號,121.5428,25.06606,1
臺北市中正區廈門街25巷4弄1號,121.5183,25.02591,3
臺北市中山區新生北路一段47巷1號,121.5303,25.04809,3
臺北市信義區吳興街600巷76弄91號,121.57,25.01787,2
臺北市松山區南京東路五段291巷5弄1號,121.5665,25.05209,3
臺北市信義區莊敬路289巷5弄31號,121.5629,25.02982,3
臺北市大安區金山南路二段156巷1號,121.5249,25.02867,3
臺北市南港區向陽路258巷31號,121.5942,25.05845,4
臺北市中山區民權東路二段92巷7弄1號,121.5319,25.0608,3
臺北市北投區明德路335巷1號,121.5201,25.11646,1
臺北市信義區吳興街284巷20弄1號,121.5625,25.02461,1
臺北市北投區東華街一段48巷1號,121.5203,25.10871,1
臺北市北投區石牌路一段39巷61號,121.5097,25.11514,1
臺北市大安區復興南路二段171巷31號,121.5448,25.02853,3
臺北市大同區延平北路三段99巷3弄1號,121.5118,25.06771,1
臺北市南港區昆陽街151號,121.5943,25.05007,1
臺北市松山區市民大道四段211號,121.5529,25.04472,3
臺北市信義區松信路50巷1號,121.5718,25.04726,4
臺北市內湖區民權東路六段180巷42弄31號,121.5917,25.06749,1
臺北市北投區三合街一段82巷31號,121.5045,25.12857,1
臺北市士林區承德路四段297巷1號,121.5187,25.09008,4
臺北市士林區天母東路8巷30弄1號,121.5316,25.11681,1
臺北市北投區石牌路一段166巷31弄1號,121.5142,25.11383,1
臺北市內湖區民權東路六段190巷61號,121.5875,25.06926,1
臺北市信義區林口街10巷1號,121.5795,25.03705,1
臺北市文山區羅斯福路五段218巷32弄1號,121.5371,25.00231,2
臺北市內湖區民權東路六段123巷1號,121.6053,25.0724,2
臺北市南港區忠孝東路六段9巷1號,121.5825,25.04592,3
臺北市士林區中山北路六段451號,121.5274,25.11452,1
臺北市南港區重陽路57巷1號,121.5961,25.057,4
臺北市松山區基隆路一段35巷9弄1號,121.5705,25.04766,4
臺北市內湖區瑞光路132巷61號,121.583,25.07023,2
臺北市內湖區大湖街158巷1號,121.6001,25.08409,2
臺北市信義區基隆路二段39巷8弄1號,121.559,25.03096,3
臺北市士林區中山北路六段277巷1號,121.5251,25.11001,4
臺北市內湖區內湖路一段285巷27弄1號,121.567,25.08326,3
臺北市信義區虎林街56巷1號,121.5768,25.04663,3
臺北市中正區三元街181號,121.5121,25.02787,4
臺北市大同區昌吉街211號,121.509,25.06589,2
臺北市信義區忠孝東路五段790巷59弄1號,121.5837,25.04044,4
臺北市大安區和平東路三段228巷61號,121.5529,25.02034,1
臺北市信義區信義路六段76巷8弄61號,121.5771,25.03452,1
臺北市信義區忠孝東路五段790巷68弄1號,121.5834,25.0407,4
臺北市信義區吳興街31號,121.5599,25.03142,3
臺北市內湖區金龍路222巷1號,121.595,25.08447,4
臺北市中山區復興北路514巷61號,121.5416,25.0661,1
臺北市信義區吳興街269巷18弄1號,121.5652,25.02713,4
臺北市中正區重慶南路三段1號,121.5155,25.02966,4
臺北市信義區永吉路30巷1號,121.5689,25.04542,4
臺北市信義區永吉路517巷1號,121.5689,25.04542,4
臺北市信義區吳興街241號,121.5635,25.02754,4
臺北市內湖區成功路三段61號,121.5905,25.07731,1
臺北市內湖區文湖街21巷82弄1號,121.5609,25.09088,2
臺北市中山區中山區長安東路二段151號,121.5419,25.0482,3
臺北市內湖區民權東路六段280巷155弄211號,121.6098,25.06849,2
臺北市萬華區西園路二段372巷61號,121.491,25.02768,1
臺北市松山區南京東路五段251巷50弄1號,121.5651,25.05378,3
臺北市萬華區寶興街91號,121.4945,25.02589,1
臺北市松山區民族東路721號,121.549,25.06313,1
臺北市內湖區大湖山莊街31號,121.6035,25.08416,2
臺北市南港區忠孝東路六段278巷22弄31號,121.5898,25.04821,1
臺北市信義區嘉興街181巷9弄1號,121.5569,25.02664,1
臺北市北投區天母西路117巷61號,121.5247,25.1219,1
臺北市內湖區內湖路一段91巷39弄31號,121.5613,25.08837,2
臺北市士林區華興街1號,121.5224,25.09485,3
臺北市內湖區瑞光路132巷1號,121.5843,25.06911,2
臺北市松山區富錦街535巷1號,121.5656,25.06144,1
臺北市松山區民生東路四段97巷7弄1號,121.5518,25.05884,1
臺北市信義區信義路五段150巷315弄1號,121.5693,25.02694,1
臺北市文山區羅斯福路六段159巷5弄1號,121.5413,24.99827,1
臺北市文山區興隆路四段165巷31號,121.5625,24.98385,4
臺北市內湖區行善路111巷1號,121.5745,25.05589,2
臺北市北投區行義路186巷1號,121.529,25.13262,2
臺北市北投區中央北路二段181號,121.4927,25.13779,2
臺北市信義區虎林街66巷31號,121.5759,25.04483,3
臺北市文山區指南路三段32巷1號,121.5788,24.98332,2
臺北市內湖區康寧路三段189巷155弄1號,121.6123,25.0745,1
臺北市中山區松江路160巷1號,121.5306,25.05539,3
臺北市士林區天母東路50巷1號,121.5334,25.11739,1
臺北市大安區復興南路一段79巷4弄1號,121.5453,25.03548,3
臺北市松山區民權東路五段1號,121.5643,25.06318,2
臺北市中正區重慶南路三段54巷16弄1號,121.5151,25.02813,4
臺北市中山區北安路621巷31號,121.5474,25.08307,1
臺北市南港區玉成街151號,121.5837,25.04512,1
臺北市士林區德行東路338巷1號,121.5382,25.11021,2
臺北市文山區興德路66巷91號,121.5587,25.00273,2
臺北市信義區虎林街232巷61號,121.576,25.03581,1
臺北市文山區羅斯福路五段212巷1號,121.5373,25.0031,2
臺北市中正區金山南路一段89巷1號,121.5292,25.03869,3
臺北市萬華區中華路二段481號,121.5116,25.02447,4
臺北市中山區通北街65巷1號,121.5397,25.08324,2
臺北市內湖區內湖路一段323巷15弄1號,121.5683,25.0838,3
臺北市中山區龍江路345巷1號,121.5419,25.06328,1
臺北市內湖區瑞光路121號,121.5804,25.07262,1
臺北市文山區景興路85巷1號,121.545,24.99611,1
臺北市士林區士東路46巷31號,121.528,25.11073,4
臺北市信義區松仁路253巷4弄1號,121.5697,25.0255,2
臺北市信義區信義區吳興街284巷22弄61號,121.5635,25.0246,1
臺北市中山區新生北路101巷1號,121.5281,25.0575,3
臺北市信義區永吉路127巷11弄1號,121.5702,25.04609,4
臺北市內湖區民權東路六段245巷1號,121.6053,25.0724,2
臺北市松山區南京東路四段120巷9弄1號,121.556,25.05107,3
臺北市內湖區行善路59巷40弄31號,121.5795,25.0572,4
臺北市北投區義理街63巷2弄1號,121.5155,25.11747,1
臺北市南港區向陽路258巷61號,121.5952,25.05843,4
臺北市北投區致遠一路二段70巷1弄1號,121.5138,25.11237,1
臺北市士林區天母東路43巷4弄1號,121.5325,25.11859,1
臺北市南港區重陽路31號,121.5959,25.05551,4
臺北市大安區樂利路5巷7弄1號,121.5513,25.02884,3
臺北市內湖區金龍路13巷8弄1號,121.5952,25.08504,4
臺北市大同區南京西路181號,121.5125,25.05405,4
臺北市士林區德行東路109巷83弄1號,121.5286,25.11034,4
臺北市南港區忠孝東路六段278巷22弄1號,121.5894,25.04853,1
臺北市內湖區星雲街210巷1號,121.5977,25.08013,1
臺北市信義區松德路31號,121.5773,25.03917,1
臺北市中正區林森南路91號,121.5215,25.03822,1
臺北市內湖區民權東路六段190巷31號,121.5944,25.06772,2
臺北市松山區富陽街21巷1號,121.5566,25.02327,4
臺北市中山區農安街77巷9弄31號,121.5294,25.06626,3
臺北市信義區松山路207巷4弄1號,121.5783,25.0451,3
臺北市松山區南京東路四段151號,121.5557,25.05184,3
臺北市內湖區五分街72巷1號,121.6124,25.06773,2
臺北市松山區三民路113巷1號,121.5632,25.05797,1
臺北市中正區同安街61號,121.5216,25.02401,3
臺北市信義區信義路五段150巷22弄61號,121.5706,25.02729,2
臺北市中山區龍江路249巷1號,121.5409,25.05887,3
臺北市士林區中山北路六段277巷18弄1號,121.5242,25.10995,1
臺北市北投區大業路511號,121.4958,25.13338,1
臺北市內湖區民全東路六段241號,121.601,25.06713,2
臺北市北投區致遠二路95巷31號,121.5107,25.11679,1
臺北市內湖區內湖路一段285巷65弄1號,121.5668,25.08448,3
臺北市中山區敬業三路181號,121.5563,25.07828,1
臺北市北投區東華街一段481號,121.5168,25.11313,1
臺北市文山區木新路二段43巷1號,121.5712,24.98611,4
臺北市士林區明溪街11巷1號,121.5661,25.10697,2
臺北市松山區健康路271號,121.5645,25.05413,1
臺北市中山區合江街102巷1號,121.539,25.05885,3
臺北市南港區南港路一段171巷1號,121.6132,25.05474,1
臺北市松山區健康路241號,121.5634,25.05435,1
臺北市內湖區成功路四段31號,121.5916,25.08122,4
臺北市文山區景興路137巷1號,121.545,24.99425,1
臺北市文山區興德路53巷13弄1號,121.5558,25.00184,1
臺北市中山區新生北路二段141巷1號,121.5295,25.06153,3
臺北市中山區北安路595巷1號,121.5486,25.08227,1
臺北市大同區承德路三段214巷1號,121.5178,25.07153,4
臺北市信義區吳興街284巷22弄61號,121.5621,25.02369,1
臺北市信義區虎林街31號,121.5764,25.048,3
臺北市松山區撫遠街383巷1號,121.5659,25.06473,2
臺北市士林區德行東路121號,121.5288,25.10801,4
臺北市北投區中山北路七段219巷3弄31號,121.5302,25.12673,2
臺北市南港區東明街1號,121.6054,25.05615,4
臺北市信義區吳興街284巷18弄1號,121.5634,25.02451,1
臺北市文山區興隆路二段203巷121號,121.5464,25.00318,1
臺北市中山區新生北路二段121號,121.5279,25.0593,3
臺北市北投區三合街二段451號,121.5021,25.12642,4
臺北市中山區民生東路二段147巷11弄1號,121.535,25.05997,3
臺北市內湖區內湖路一段285巷69弄1號,121.567,25.08491,3
臺北市士林區磺溪街21巷1號,121.5218,25.10617,4
臺北市內湖區行善路211號,121.5828,25.06064,4
臺北市內湖區民權東路六段180巷151號,121.5946,25.06903,2
臺北市松山區南京東路五段250巷36弄31號,121.5677,25.04987,3
臺北市南港區玉成街166巷32弄1號,121.5834,25.04389,4
臺北市大同區重慶北路三段120巷61號,121.5118,25.0673,1
臺北市內湖區民權東路六段123巷21弄1號,121.5939,25.06954,2
臺北市文山區萬慶街51巷1號,121.5401,24.99219,1
臺北市松山區塔悠路211號,121.5696,25.05804,2
臺北市大安區市民大道四段241號,121.5539,25.04463,3
臺北市士林區福港街19巷1號,121.5186,25.09131,4
臺北市萬華區環河南路三段31號,121.49,25.02678,2
臺北市南港區東新街77巷15弄1號,121.5885,25.04721,1
臺北市中正區汀洲路一段340巷6弄1號,121.5124,25.02581,4
臺北市南港區向陽路162巷91號,121.5954,25.05109,1
臺北市中正區中華路二段75巷1弄1號,121.5062,25.03412,4
